USGSID,Well  Name,OBJECTID,LABNO,TOPFT,BOTFT,,Member,Member Top,County,1/41/4,EW,NS,RNG,SEC,TWP,Latitude,Longitude,SHLOILPCT,WATERPCT,SHLRSDPCT,GASPLSPCT,OILGPT,WATERGPT,SPCFGRAV,COKETEND,INTVL,INTXOIL,WELLNAME,COREDEP_FT,7_5_QUAD,CORE2,FISCHASSAY_FT,ASSAYLAB,NUMB_ASSAYS,LOCATNOTE,USBMNO,XRD,MISCNOTE,,WKPKISOP,TIPTISOP,LCWPTPISOP
W0080,BF1,17921,7910085,512.9,513.8,0.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.2,0.6,97.5,0.7,3.1,1.4,0,1,0.9,2.79,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17922,7910086,513.8,514.7,0.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.8,0.7,96.2,1.3,4.6,1.7,0,1,0.9,4.14,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17923,7910087,514.7,515.6,0.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.8,0.7,95.5,1,7.3,1.7,0.915,1,0.9,6.57,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17924,7910088,515.6,517.2,1.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,10.7,1.5,84,3.8,28.1,3.6,0.91,1,1.6,44.96,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17925,7910089,517.2,518,0.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.7,1.3,93.1,1.9,9.7,3.1,0.915,1,0.8,7.76,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17926,7910090,518,519,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.7,1,97.6,0.7,1.8,2.4,0,1,1,1.8,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17927,7910091,519,520.1,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.5,1.1,97.9,0.5,1.4,2.6,0,1,1.1,1.54,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17928,7910092,520.1,521.4,1.3,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.6,1.2,96.2,1,4.2,2.9,0,1,1.3,5.46,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17929,7910093,521.4,522.7,1.3,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.6,1.5,93,1.9,9.5,3.6,0.915,1,1.3,12.35,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17930,7910094,522.7,524,1.3,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.4,1.1,93.6,1.9,8.8,2.6,0.913,1,1.3,11.44,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17931,7910095,524,525.1,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.2,1.3,96.3,1.2,3.2,3.1,0,1,1.1,3.52,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17932,7910096,525.1,526.3,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.4,2.2,96.2,1.2,1.1,5.3,0,1,1.2,1.32,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17933,7910097,526.3,527.5,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.1,2,96.3,1.6,0.2,4.8,0,1,1.2,0.24,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17934,7910098,527.5,528.5,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.4,1,97.5,1.1,1.1,2.4,0,1,1,1.1,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17935,7910099,528.5,529.6,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.6,0.5,98.5,0.4,1.5,1.2,0,1,1.1,1.65,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17936,7910100,529.6,530.7,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.5,0.6,96.5,1.4,4,1.4,0,1,1.1,4.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17937,7910101,530.7,532,1.3,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,6.2,1,90.6,2.2,16.3,2.4,0.907,1,1.3,21.19,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17938,7910102,532,533,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,10,1.5,85.8,2.7,26.8,3.6,0.9,1,1,26.8,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17939,7910103,533,534,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.8,0.9,95,1.3,7.4,2.2,0.901,1,1,7.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17940,7910104,534,535.1,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.1,0.9,95.9,1.1,5.6,2.2,0.91,1,1.1,6.16,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17941,7910105,535.1,536.2,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.1,0.8,96.1,1,5.5,1.9,0.91,1,1.1,6.05,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17942,7910106,536.2,537.2,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,6.8,1.3,89.4,2.5,18.1,3.1,0.909,1,1,18.1,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17943,7910107,537.2,538.2,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,9.6,1.4,86.1,2.9,25.4,3.4,0.904,1,1,25.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17944,7910108,538.2,539.2,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,8,1.5,88.1,2.4,21.4,3.6,0.899,1,1,21.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17945,7910109,539.2,540.2,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.5,0.9,95.4,1.2,6.6,2.2,0.912,1,1,6.6,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17946,7910110,540.2,541.5,1.3,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.9,0.9,97,1.2,2.5,2.2,0,1,1.3,3.25,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17947,7910111,541.5,542.7,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.6,0.6,98,0.8,1.6,1.4,0,1,1.2,1.92,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17948,7910112,542.7,543.9,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.6,0.6,96.9,1.9,1.5,1.4,0,1,1.2,1.8,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17949,7910113,543.9,545,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.5,0.8,92.8,1.9,11.9,1.9,0.905,1,1.1,13.09,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17950,7910114,545,546.1,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,11.6,1.4,84,3,30.9,3.4,0.902,2,1.1,33.99,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17951,7910115,546.1,547.1,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.6,1.6,97,0.8,1.4,3.8,0,1,1,1.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17952,7910116,547.1,548.3,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.1,2,97.1,0.8,0.2,4.8,0,1,1.2,0.24,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17953,7910117,548.3,549.3,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.2,1.7,97.3,0.8,0.4,4.1,0,1,1,0.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17954,7910118,549.3,550.4,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.3,1.1,97.4,1.2,0.7,2.6,0,1,1.1,0.77,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17955,7910119,550.4,551.5,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.8,0.7,97.7,0.8,2.1,1.7,0,1,1.1,2.31,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17956,7910120,551.5,552.5,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.9,0.4,98,0.7,2.3,1,0,1,1,2.3,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17957,7910121,552.5,553.1,0.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,13,1.4,82.2,3.4,34.6,3.4,0.903,2,0.6,20.76,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17958,7910122,553.1,554.1,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.2,96.7,1.1,0.00001,5.2,0,1,1,0.00001,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17959,7910123,554.1,556.7,2.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.3,97,0.7,0.00001,5.5,0,1,2.6,0.000026,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17960,7910124,556.7,559.5,2.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.3,96,1.7,0.1,5.5,0,1,2.8,0.28,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17961,7910125,559.5,560.8,1.3,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,4.9,94.1,1,0.00001,11.8,0,1,1.3,0.000013,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17962,7910126,560.8,561.7,0.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,5.6,93.5,0.9,0.00001,13.4,0,1,0.9,9.00E-06,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17963,7910127,561.7,562.5,0.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,5.1,94.2,0.7,0.00001,12.1,0,1,0.8,0.000008,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17964,7910128,562.5,563.5,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,3.8,95.2,1,0.00001,9.1,0,1,1,0.00001,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17965,7910129,563.5,564.6,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,1.6,97,1.4,0.1,3.8,0,1,1.1,0.11,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17966,7910130,564.6,565.6,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,6.1,92.8,1.1,0.00001,14.7,0,1,1,0.00001,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17967,7910131,565.6,569.7,4.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.1,97.2,0.7,0.00001,4.9,0,1,4.1,0.000041,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17968,7910132,569.7,573.8,4.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.2,97.2,0.6,0.00001,5.3,0,1,4.1,0.000041,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17969,7910133,573.8,575.5,1.7,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,3,96.5,0.5,0.00001,7.1,0,1,1.7,0.000017,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17970,7910134,575.5,576.5,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,1.5,97.1,1.4,0.00001,3.5,0,1,1,0.00001,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17971,7910135,576.5,578,1.5,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.9,96.2,0.9,0.00001,7,0,1,1.5,0.000015,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17972,7910136,578,580,2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.8,95.8,1.4,0.00001,6.8,0,1,2,0.00002,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17973,7910137,580,582,2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,3,96.4,0.6,0.00001,7.2,0,1,2,0.00002,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17974,7910138,582,584,2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.7,95.5,1.8,0.00001,6.4,0,1,2,0.00002,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17975,7910139,584,585,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,2.2,96.5,1.3,0.00001,5.3,0,1,1,0.00001,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17976,7910140,585,587.6,2.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0,1.8,97.5,0.7,0.00001,4.4,0,1,2.6,0.000026,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17977,7910141,587.6,590.1,2.5,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.2,1,97.9,0.9,0.6,2.4,0,1,2.5,1.5,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17978,7910142,590.1,591.1,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.3,0.6,95.9,1.2,6,1.4,0.916,1,1,6,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,17979,7910143,591.1,592.5,1.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,9.7,1.1,86.1,3.1,25.6,2.6,0.906,2,1.4,35.84,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
